,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days
35431,20.0,0.0,4.0,1.0,0.0,1,1.0,0,52,0,1,14,36
35432,17.0,0.0,4.0,1.0,0.0,1,1.0,0,60,6,0,0,0
35433,22.5,0.0,2.0,1.0,0.0,3,1.0,18,36,4,0,0,0
35434,42.5,0.0,4.0,1.0,0.0,2,1.0,17,12,1,1,12,0
35435,32.5,0.0,2.0,7.0,0.0,1,1.0,0,15,3,0,0,0
35436,27.5,0.0,2.0,1.0,1.0,1,1.0,17,208,2,1,14,3
35437,21.0,0.0,4.0,2.0,0.0,1,0.0,0,0,0,1,19,12
35438,42.5,0.0,1.0,1.0,1.0,3,1.0,17,24,0,1,11,0
35439,57.5,0.0,1.0,7.0,1.0,1,1.0,0,Not sure,0,0,0,0
35440,16.0,1.0,2.0,7.0,0.0,3,0.0,0,0,0,0,0,0
35441,17.0,0.0,1.0,1.0,1.0,1,1.0,0,3,0,0,0,0
35442,17.0,1.0,2.0,6.0,1.0,2,0.0,13,0,0,0,0,0
35443,24.5,0.0,2.0,1.0,0.0,1,1.0,0,72,5,1,18,0
35444,27.5,0.0,4.0,1.0,0.0,1,1.0,0,156,1,0,0,0
35445,18.0,0.0,1.0,1.0,1.0,1,0.0,0,0,0,0,0,0
35446,12.0,0.0,1.0,7.0,0.0,2,0.0,15,0,0,0,0,0
35447,15.0,0.0,1.0,7.0,1.0,2,0.0,0,0,0,0,0,0
35448,27.5,0.0,1.0,2.0,0.0,2,1.0,16,144,6,1,21,5
35449,32.5,1.0,2.0,1.0,1.0,3,0.0,20,0,0,0,0,0
35450,57.5,1.0,4.0,1.0,1.0,1,1.0,22,0,0,0,0,0
35451,70.0,1.0,3.0,2.0,0.0,3,1.0,15,48,2,0,0,0
35452,70.0,0.0,1.0,1.0,1.0,1,1.0,0,0,0,1,36,0
35453,57.5,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
35454,24.5,1.0,1.0,1.0,0.0,1,1.0,18,312,4,1,18,300
35455,57.5,0.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0
35456,42.5,0.0,4.0,1.0,0.0,2,1.0,18,24,1,1,18,0
35457,57.5,0.0,1.0,7.0,1.0,1,1.0,15,NaN,NaN,0,0,0
35458,57.5,1.0,2.0,7.0,0.0,3,1.0,10,180,1,0,0,0
35459,57.5,1.0,1.0,7.0,0.0,1,1.0,15,0,0,0,0,0
35460,57.5,0.0,3.0,1.0,1.0,2,1.0,17,27,1,0,0,0
35461,27.5,0.0,3.0,1.0,0.0,1,1.0,14,4,0,0,0,0
35462,27.5,1.0,2.0,1.0,0.0,1,1.0,15,104,0,1,17,0
35463,14.0,0.0,3.0,7.0,0.0,2,1.0,15,5,5,0,0,0
35464,42.5,0.0,2.0,6.0,1.0,2,1.0,14,5,0,1,17,0
35465,42.5,1.0,1.0,7.0,1.0,1,1.0,18,260,2,1,17,0
35466,42.5,1.0,2.0,7.0,0.0,3,1.0,16,312,6,1,30,12
35467,14.0,0.0,2.0,1.0,0.0,2,0.0,18,0,0,0,0,0
35468,13.0,0.0,2.0,1.0,0.0,1,1.0,14,5,0,0,0,0
35469,13.0,1.0,2.0,7.0,0.0,3,0.0,17,0,0,0,0,0
35470,42.5,0.0,4.0,1.0,0.0,2,1.0,NaN,24,1,0,0,0
35471,42.5,0.0,2.0,2.0,1.0,2,1.0,0,156,2,1,19,0
35472,70.0,0.0,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0
35473,42.5,1.0,4.0,1.0,0.0,1,1.0,15,156,3,1,18,0
35474,16.0,0.0,2.0,7.0,0.0,3,1.0,18,13,0,1,13,104
35475,27.5,0.0,2.0,3.0,0.0,1,1.0,31,3,0,1,23,0
35476,42.5,0.0,2.0,1.0,0.0,2,1.0,0,156,4,1,13,0
35477,70.0,0.0,1.0,3.0,0.0,1,1.0,0,6,1,1,46,0
35478,12.0,0.0,2.0,2.0,1.0,2,0.0,NaN,0,0,0,0,0
35479,70.0,1.0,2.0,1.0,0.0,2,1.0,0,156,2,0,0,0
35480,19.0,0.0,2.0,7.0,0.0,1,1.0,0,0,0,1,15,0
35481,42.5,0.0,3.0,1.0,0.0,3,0.0,0,0,0,0,0,0
35482,16.0,0.0,4.0,2.0,0.0,2,0.0,21,0,0,0,0,0
35483,70.0,1.0,4.0,5.0,0.0,2,1.0,16,96,3,1,22,0
35484,20.0,0.0,1.0,6.0,1.0,1,0.0,17,0,0,0,0,0
35485,27.5,0.0,2.0,7.0,1.0,1,1.0,0,52,3,0,0,0
35486,57.5,1.0,4.0,2.0,0.0,2,1.0,20,364,3,1,17,156
35487,70.0,0.0,2.0,1.0,1.0,3,1.0,0,0,0,1,49,0
35488,20.0,1.0,1.0,3.0,1.0,1,0.0,0,0,0,0,0,0
35489,16.0,1.0,4.0,1.0,0.0,1,0.0,14,0,0,1,16,103
35490,27.5,0.0,1.0,2.0,0.0,1,1.0,15,3,0,0,0,0
35491,13.0,0.0,2.0,7.0,0.0,1,0.0,18,0,0,0,0,0
35492,15.0,1.0,3.0,1.0,0.0,1,0.0,30,0,0,0,0,0
35493,15.0,1.0,2.0,1.0,0.0,1,0.0,17,0,0,0,0,0
35494,13.0,1.0,2.0,1.0,0.0,1,0.0,14,0,0,0,0,0
35495,42.5,1.0,3.0,1.0,0.0,1,1.0,18,0,0,1,10,0
35496,32.5,1.0,2.0,7.0,0.0,2,1.0,15,36,2,0,0,0
35497,14.0,1.0,1.0,1.0,1.0,2,1.0,18,1,0,0,0,0
35498,27.5,0.0,2.0,1.0,0.0,2,1.0,15,5,0,1,16,0
35499,32.5,0.0,2.0,1.0,0.0,3,1.0,18,2,0,1,15,0
35500,42.5,0.0,3.0,7.0,0.0,2,0.0,16,0,0,0,0,0
35501,42.5,1.0,4.0,1.0,0.0,1,1.0,18,96,2,1,18,0
35502,42.5,0.0,3.0,1.0,1.0,1,1.0,0,15,0,1,17,0
35503,32.5,0.0,3.0,1.0,0.0,1,1.0,14,260,2,1,14,0
35504,18.0,1.0,4.0,1.0,0.0,1,1.0,14,60,4,1,18,36
35505,22.5,0.0,2.0,1.0,0.0,1,1.0,20,5,0,1,14,0
35506,42.5,1.0,3.0,1.0,0.0,1,1.0,18,52,1,1,13,156
35507,27.5,0.0,2.0,6.0,0.0,2,1.0,20,72,6,1,22,0
35508,24.5,1.0,4.0,3.0,0.0,3,1.0,0,156,6,1,17,0
35509,24.5,0.0,2.0,1.0,1.0,3,1.0,0,208,NaN,0,0,0
35510,70.0,0.0,2.0,1.0,0.0,1,1.0,16,0,0,1,21,0
35511,13.0,1.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0
35512,19.0,1.0,3.0,1.0,0.0,3,0.0,15,0,0,1,17,0
35513,70.0,0.0,4.0,1.0,0.0,2,0.0,15,0,0,0,0,0
35514,27.5,1.0,3.0,2.0,0.0,2,1.0,22,24,2,1,13,2
35515,32.5,0.0,3.0,1.0,0.0,1,1.0,18,104,1,1,18,0
35516,13.0,1.0,1.0,7.0,1.0,2,0.0,0,0,0,0,0,0
35517,32.5,0.0,2.0,7.0,1.0,3,1.0,17,104,8,0,0,0
35518,32.5,0.0,2.0,1.0,0.0,2,1.0,15,36,1,0,0,0
35519,19.0,0.0,1.0,1.0,0.0,1,1.0,15,0,0,1,19,3
35520,16.0,0.0,4.0,2.0,0.0,2,0.0,17,0,0,0,0,0
35521,32.5,0.0,2.0,1.0,0.0,1,1.0,0,104,0,1,15,0
35522,19.0,0.0,1.0,2.0,0.0,2,0.0,0,0,0,0,0,0
35523,42.5,0.0,2.0,1.0,0.0,2,1.0,21,24,4,0,0,0
35524,42.5,0.0,4.0,1.0,0.0,1,1.0,15,104,1,1,20,0
35525,42.5,0.0,2.0,7.0,0.0,2,1.0,21,12,NaN,0,0,0
35526,42.5,0.0,4.0,1.0,0.0,2,1.0,21,2,0,0,0,0
35527,70.0,0.0,2.0,1.0,0.0,1,0.0,15,0,0,0,0,0
35528,24.5,1.0,2.0,1.0,0.0,3,1.0,15,52,3,1,20,0
35529,42.5,1.0,3.0,1.0,0.0,1,1.0,17,364,12,0,0,0
35530,22.5,1.0,4.0,1.0,0.0,2,1.0,0,72,6,1,14,12
35531,32.5,1.0,1.0,2.0,1.0,3,1.0,0,6,0,1,18,0
35532,12.0,1.0,2.0,1.0,1.0,2,0.0,22,0,0,0,0,0
35533,22.5,0.0,1.0,1.0,0.0,3,1.0,18,24,3,1,21,1
35534,13.0,0.0,2.0,1.0,1.0,2,0.0,0,0,0,0,0,0
35535,70.0,0.0,3.0,1.0,0.0,1,1.0,16,24,3,0,0,0
35536,32.5,1.0,4.0,1.0,0.0,1,1.0,18,104,3,0,0,0
35537,21.0,0.0,4.0,6.0,0.0,1,1.0,15,48,1,0,0,0
35538,21.0,0.0,2.0,1.0,0.0,3,1.0,6,72,2,0,0,0
35539,42.5,1.0,3.0,1.0,0.0,1,1.0,16,0,0,0,0,0
35540,22.5,1.0,1.0,1.0,1.0,2,1.0,14,6,10,1,15,NaN
35541,42.5,0.0,4.0,1.0,0.0,2,1.0,0,12,2,1,20,0
35542,27.5,1.0,2.0,1.0,0.0,2,1.0,0,5,1,1,15,0
35543,42.5,0.0,4.0,1.0,0.0,1,1.0,16,260,1,0,0,0
35544,15.0,0.0,4.0,1.0,0.0,2,0.0,15,0,0,0,0,0
35545,32.5,0.0,4.0,1.0,0.0,3,1.0,23,6,2,0,0,0
35546,13.0,0.0,3.0,7.0,0.0,1,1.0,0,1,1,0,0,0
35547,13.0,1.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
35548,70.0,1.0,1.0,1.0,0.0,2,1.0,0,1,0,1,NaN,0
35549,57.5,0.0,4.0,1.0,0.0,1,1.0,19,240,2,1,17,0
35550,14.0,1.0,2.0,7.0,1.0,2,0.0,16,0,0,0,0,0
35551,12.0,1.0,2.0,1.0,0.0,2,0.0,22,0,0,1,12,15
35552,15.0,1.0,3.0,3.0,1.0,1,0.0,17,0,0,1,13,0
35553,42.5,1.0,2.0,1.0,0.0,1,1.0,21,312,8,1,13,2
35554,22.5,1.0,1.0,2.0,0.0,2,1.0,9,12,0,0,0,0
35555,27.5,0.0,1.0,1.0,1.0,2,1.0,19,9,5,1,14,0
35556,57.5,1.0,3.0,2.0,0.0,1,1.0,21,1,0,0,0,0
35557,18.0,1.0,2.0,1.0,0.0,1,1.0,0,104,8,1,14,12
35558,17.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
35559,42.5,0.0,2.0,7.0,0.0,2,1.0,24,0,0,0,0,0
35560,27.5,1.0,4.0,1.0,0.0,3,1.0,14,208,4,0,0,0
35561,42.5,0.0,2.0,2.0,1.0,2,1.0,16,208,6,1,9,0
35562,22.5,1.0,3.0,2.0,1.0,2,1.0,16,6,0,1,17,0
35563,42.5,1.0,4.0,1.0,0.0,2,1.0,25,1,0,0,0,0
35564,19.0,0.0,2.0,1.0,1.0,1,1.0,18,NaN,1,1,18,52
35565,57.5,0.0,3.0,7.0,0.0,3,1.0,16,0,0,0,0,0
35566,14.0,0.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0
35567,42.5,1.0,4.0,5.0,1.0,2,1.0,18,52,6,0,0,0
35568,57.5,1.0,1.0,1.0,0.0,1,1.0,0,0,0,1,19,0
35569,21.0,0.0,1.0,2.0,1.0,2,1.0,15,NaN,NaN,0,0,0
35570,70.0,1.0,2.0,1.0,0.0,2,1.0,14,0,0,0,0,0
35571,27.5,0.0,2.0,7.0,0.0,1,1.0,14,52,2,0,0,0
35572,57.5,0.0,4.0,1.0,1.0,2,1.0,12,1,0,1,11,156
35573,15.0,1.0,1.0,2.0,1.0,3,0.0,13,0,0,0,0,0
35574,32.5,0.0,2.0,5.0,0.0,2,1.0,17,24,1,0,0,0
35575,17.0,0.0,2.0,2.0,0.0,3,0.0,18,0,0,0,0,0
35576,16.0,0.0,1.0,7.0,1.0,1,0.0,21,0,0,0,0,0
35577,20.0,0.0,2.0,2.0,0.0,1,1.0,0,35,1,0,0,0
35578,18.0,1.0,2.0,6.0,1.0,1,0.0,18,0,0,0,0,0
35579,24.5,1.0,2.0,2.0,0.0,2,1.0,18,180,0,1,14,6
35580,17.0,0.0,4.0,1.0,0.0,1,0.0,14,0,0,0,0,0
35581,21.0,1.0,2.0,7.0,1.0,3,0.0,13,0,0,0,0,0
35582,18.0,1.0,2.0,2.0,0.0,2,1.0,0,156,8,1,15,260
35583,32.5,1.0,1.0,1.0,1.0,1,1.0,0,0,0,1,12,364
35584,57.5,0.0,1.0,2.0,1.0,1,1.0,0,48,2,1,14,2
35585,42.5,0.0,4.0,6.0,0.0,3,1.0,0,15,1,0,0,0
35586,57.5,0.0,1.0,2.0,1.0,2,0.0,13,0,0,0,0,0
35587,27.5,0.0,3.0,1.0,0.0,1,1.0,20,30,3,0,0,0
35588,12.0,0.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0
35589,22.5,1.0,3.0,7.0,0.0,1,1.0,18,24,3,0,0,0
35590,32.5,0.0,3.0,1.0,0.0,3,1.0,21,0,0,0,0,0
35591,42.5,0.0,4.0,1.0,0.0,3,1.0,10,2,0,0,0,0
35592,57.5,1.0,4.0,2.0,0.0,1,1.0,19,12,1,0,0,0
35593,24.5,0.0,3.0,2.0,0.0,2,1.0,0,5,0,0,0,0
35594,42.5,1.0,3.0,7.0,0.0,1,1.0,15,48,1,1,24,0
35595,20.0,1.0,1.0,1.0,0.0,1,0.0,17,0,0,0,0,0
35596,15.0,0.0,3.0,6.0,0.0,3,1.0,13,12,0,0,0,0
35597,20.0,1.0,4.0,7.0,0.0,2,1.0,21,208,NaN,1,14,1
35598,19.0,1.0,1.0,5.0,0.0,2,0.0,17,0,0,0,0,0
35599,32.5,0.0,2.0,1.0,1.0,2,1.0,0,260,7,1,14,0
35600,32.5,1.0,2.0,1.0,1.0,3,1.0,15,52,5,0,0,0
35601,19.0,1.0,3.0,3.0,1.0,3,1.0,21,156,5,1,10,156
35602,42.5,1.0,2.0,7.0,1.0,2,1.0,21,5,0,0,0,0
35603,14.0,0.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0
35604,42.5,0.0,1.0,2.0,1.0,2,1.0,0,156,1,1,20,0
35605,42.5,0.0,2.0,2.0,1.0,2,1.0,0,0,0,1,15,0
35606,20.0,0.0,4.0,1.0,0.0,2,1.0,18,12,2,1,16,0
35607,24.5,0.0,1.0,1.0,1.0,1,1.0,24,72,2,1,16,4
35608,42.5,1.0,4.0,1.0,0.0,1,1.0,17,36,3,0,0,0
35609,27.5,0.0,3.0,1.0,0.0,1,1.0,14,5,1,1,15,0
35610,70.0,0.0,3.0,1.0,0.0,1,1.0,0,52,0,0,0,0
35611,14.0,1.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0
35612,22.5,0.0,3.0,1.0,0.0,1,1.0,20,104,1,1,19,3
35613,27.5,0.0,1.0,7.0,1.0,2,1.0,0,10,2,1,18,0
35614,22.5,1.0,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0
35615,32.5,1.0,1.0,1.0,1.0,1,1.0,21,24,0,1,15,0
35616,18.0,1.0,1.0,5.0,1.0,1,1.0,16,7,6,0,0,0
35617,42.5,1.0,4.0,1.0,0.0,3,1.0,17,48,NaN,1,17,0
35618,27.5,0.0,1.0,3.0,1.0,2,1.0,0,4,0,0,0,0
35619,17.0,1.0,2.0,1.0,1.0,2,1.0,14,36,5,1,12,364
35620,27.5,0.0,3.0,1.0,0.0,2,1.0,0,15,2,1,16,0
35621,42.5,0.0,1.0,7.0,1.0,1,1.0,0,12,5,1,16,0
35622,70.0,0.0,2.0,1.0,0.0,2,0.0,17,0,0,0,0,0
35623,57.5,0.0,1.0,1.0,1.0,1,1.0,16,260,2,1,17,208
35624,27.5,0.0,4.0,1.0,0.0,2,1.0,0,60,2,1,17,0
35625,42.5,1.0,4.0,1.0,0.0,3,1.0,19,36,1,0,0,0
35626,18.0,1.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
35627,27.5,0.0,1.0,1.0,0.0,1,1.0,12,208,0,0,0,0
35628,17.0,0.0,4.0,7.0,0.0,2,0.0,22,0,0,0,0,0
35629,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
35630,16.0,0.0,3.0,2.0,0.0,2,1.0,19,0,0,0,0,0
35631,17.0,0.0,1.0,1.0,1.0,2,1.0,0,20,NaN,1,15,0
35632,19.0,1.0,2.0,7.0,0.0,3,1.0,0,36,4,1,17,364
35633,27.5,1.0,3.0,7.0,0.0,2,1.0,15,120,5,1,20,52
35634,12.0,1.0,4.0,2.0,0.0,3,0.0,0,0,0,0,0,0
35635,17.0,0.0,2.0,2.0,1.0,1,0.0,0,0,0,0,0,0
35636,70.0,0.0,4.0,5.0,0.0,1,1.0,0,12,1,0,0,0
35637,13.0,0.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
35638,32.5,1.0,4.0,2.0,0.0,2,1.0,16,84,2,1,15,5
35639,22.5,0.0,4.0,1.0,0.0,1,0.0,23,0,0,0,0,0
35640,14.0,0.0,1.0,2.0,1.0,2,0.0,16,0,0,0,0,0
35641,20.0,1.0,4.0,1.0,1.0,1,0.0,9,0,0,0,0,0
35642,70.0,1.0,4.0,1.0,0.0,1,1.0,14,360,1,0,0,0
35643,12.0,1.0,2.0,7.0,1.0,1,0.0,0,0,0,0,0,0
35644,42.5,1.0,4.0,1.0,0.0,2,1.0,13,104,2,0,0,0
35645,22.5,0.0,2.0,1.0,0.0,1,1.0,17,3,1,1,12,0
35646,27.5,1.0,4.0,1.0,1.0,1,1.0,0,3,0,1,14,364
35647,42.5,1.0,2.0,6.0,1.0,2,1.0,0,5,0,0,0,0
35648,18.0,0.0,4.0,1.0,0.0,2,0.0,9,0,0,0,0,0
35649,27.5,0.0,4.0,1.0,0.0,2,1.0,21,12,2,0,0,0
35650,42.5,0.0,2.0,2.0,1.0,3,1.0,21,104,1,1,15,52
35651,32.5,1.0,4.0,1.0,0.0,1,1.0,12,84,2,1,19,0
35652,27.5,0.0,2.0,1.0,1.0,1,1.0,18,156,2,1,19,15
35653,57.5,0.0,3.0,2.0,0.0,1,1.0,18,0,0,0,0,0
35654,24.5,1.0,2.0,1.0,1.0,2,1.0,19,208,1,0,0,0
35655,57.5,1.0,2.0,1.0,0.0,1,1.0,16,0,0,1,12,0
35656,57.5,0.0,1.0,6.0,1.0,1,1.0,25,0,0,0,0,0
35657,12.0,1.0,1.0,7.0,0.0,2,0.0,0,0,0,0,0,0
35658,13.0,1.0,4.0,1.0,0.0,3,0.0,22,0,0,0,0,0
35659,57.5,0.0,2.0,1.0,0.0,3,1.0,18,12,1,1,19,0
35660,57.5,0.0,1.0,7.0,1.0,1,1.0,0,0,0,0,0,0
35661,22.5,1.0,4.0,1.0,0.0,3,1.0,0,52,0,1,19,360
35662,21.0,1.0,2.0,7.0,0.0,2,1.0,14,84,6,1,15,24
35663,21.0,1.0,1.0,1.0,0.0,1,0.0,10,0,0,0,0,0
35664,42.5,0.0,2.0,1.0,0.0,1,1.0,17,240,3,0,0,0
35665,57.5,1.0,4.0,1.0,0.0,2,1.0,21,48,3,1,15,0
35666,12.0,1.0,4.0,1.0,0.0,2,0.0,12,0,0,0,0,0
35667,17.0,0.0,2.0,6.0,0.0,1,1.0,12,2,NaN,0,0,0
35668,57.5,0.0,3.0,7.0,0.0,3,1.0,19,104,2,1,18,0
35669,21.0,0.0,2.0,1.0,1.0,2,1.0,10,0,0,1,13,4
35670,22.5,0.0,1.0,1.0,0.0,1,1.0,22,156,4,1,18,8
35671,42.5,1.0,4.0,1.0,0.0,2,1.0,13,208,3,0,0,0
35672,16.0,0.0,3.0,1.0,0.0,1,0.0,16,0,0,0,0,0
35673,32.5,1.0,3.0,2.0,0.0,3,1.0,14,48,5,0,0,0
35674,13.0,1.0,3.0,7.0,0.0,2,0.0,21,0,0,0,0,0
35675,12.0,0.0,3.0,1.0,0.0,1,0.0,13,0,0,0,0,0
35676,42.5,0.0,4.0,1.0,0.0,2,1.0,18,60,2,0,0,0
35677,27.5,1.0,4.0,2.0,0.0,2,1.0,21,104,1,1,16,342
35678,57.5,1.0,2.0,7.0,0.0,2,1.0,0,0,0,0,0,0
35679,32.5,1.0,4.0,1.0,0.0,2,1.0,21,104,1,1,20,0
35680,70.0,0.0,4.0,1.0,0.0,3,1.0,17,36,1,0,0,0
35681,17.0,1.0,3.0,1.0,0.0,3,1.0,18,60,4,0,0,0
35682,17.0,1.0,2.0,1.0,0.0,3,0.0,14,0,0,0,0,0
35683,12.0,1.0,4.0,6.0,0.0,2,1.0,12,0,0,0,0,0
35684,17.0,0.0,3.0,2.0,0.0,2,0.0,14,0,0,0,0,0
35685,27.5,0.0,3.0,1.0,0.0,1,1.0,0,60,3,0,0,0
35686,24.5,0.0,1.0,7.0,0.0,1,1.0,14,0,0,1,15,0
35687,21.0,1.0,2.0,2.0,0.0,3,1.0,0,260,4,0,0,0
35688,20.0,0.0,2.0,7.0,0.0,2,0.0,17,0,0,0,0,0
35689,32.5,0.0,3.0,1.0,0.0,2,1.0,19,48,5,1,20,1
35690,57.5,0.0,1.0,1.0,0.0,1,1.0,17,6,0,0,0,0
35691,24.5,1.0,1.0,1.0,0.0,2,0.0,14,0,0,0,0,0
35692,22.5,0.0,1.0,5.0,0.0,3,1.0,13,120,1,0,0,0
35693,21.0,0.0,1.0,1.0,0.0,1,1.0,0,24,4,0,0,0
35694,16.0,1.0,4.0,6.0,0.0,3,0.0,0,0,0,0,0,0
35695,57.5,1.0,3.0,1.0,0.0,1,1.0,21,104,2,0,0,0
35696,24.5,0.0,3.0,1.0,1.0,3,1.0,21,10,0,1,21,4
35697,15.0,1.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0
35698,42.5,0.0,1.0,2.0,1.0,2,0.0,14,0,0,0,0,0
35699,14.0,0.0,3.0,7.0,0.0,3,0.0,0,0,0,0,0,0
35700,17.0,1.0,2.0,1.0,0.0,1,1.0,15,33,10,0,0,0
35701,18.0,1.0,2.0,1.0,0.0,2,0.0,16,0,0,0,0,0
35702,42.5,1.0,4.0,1.0,0.0,3,1.0,0,104,2,1,16,0
35703,42.5,0.0,4.0,1.0,0.0,1,1.0,12,36,2,0,0,0
35704,57.5,1.0,3.0,1.0,0.0,1,1.0,15,36,2,1,17,84
35705,42.5,0.0,4.0,1.0,0.0,3,1.0,18,3,0,0,0,0
35706,20.0,0.0,2.0,7.0,0.0,3,0.0,0,0,0,0,0,0
35707,21.0,1.0,1.0,7.0,0.0,2,1.0,16,108,5,1,12,1
35708,27.5,0.0,4.0,1.0,0.0,3,1.0,0,2,0,0,0,0
35709,42.5,1.0,4.0,2.0,0.0,3,1.0,0,288,2,1,16,0
35710,42.5,0.0,2.0,2.0,0.0,1,1.0,16,0,0,0,0,0
35711,32.5,0.0,3.0,1.0,0.0,1,1.0,0,5,0,0,0,0
35712,70.0,0.0,2.0,1.0,0.0,1,1.0,0,0,0,0,0,0
35713,16.0,0.0,2.0,7.0,0.0,2,1.0,18,8,0,0,0,0
35714,42.5,0.0,1.0,2.0,1.0,1,1.0,0,60,3,1,16,0
35715,24.5,1.0,4.0,2.0,0.0,1,1.0,16,12,0,1,16,0
35716,27.5,0.0,2.0,6.0,0.0,1,1.0,18,12,0,1,25,0
35717,57.5,0.0,4.0,1.0,0.0,3,1.0,14,104,1,1,18,0
35718,13.0,0.0,4.0,1.0,0.0,2,0.0,19,0,0,0,0,0
35719,70.0,0.0,2.0,1.0,0.0,3,1.0,16,24,0,0,0,0
35720,57.5,0.0,2.0,7.0,0.0,2,1.0,18,52,0,0,0,0
35721,21.0,1.0,2.0,2.0,1.0,2,1.0,5,10,0,0,0,0
35722,42.5,1.0,4.0,1.0,0.0,3,1.0,18,156,3,1,21,52
35723,19.0,1.0,4.0,5.0,0.0,2,1.0,12,60,7,1,13,340
35724,32.5,1.0,3.0,1.0,0.0,2,1.0,0,104,4,1,14,0
35725,42.5,0.0,2.0,1.0,1.0,1,1.0,20,12,3,1,20,0
35726,42.5,0.0,4.0,1.0,0.0,3,1.0,15,208,2,0,0,0
35727,14.0,1.0,2.0,2.0,1.0,3,0.0,18,0,0,0,0,0
35728,13.0,0.0,4.0,6.0,0.0,2,0.0,2,0,0,0,0,0
35729,57.5,0.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0
35730,21.0,1.0,3.0,1.0,0.0,3,1.0,12,52,3,1,15,36
35731,32.5,0.0,4.0,1.0,0.0,3,1.0,0,72,2,1,16,0
35732,13.0,1.0,1.0,1.0,1.0,1,0.0,13,0,0,0,0,0
35733,14.0,1.0,3.0,1.0,0.0,2,0.0,18,0,0,0,0,0
35734,24.5,1.0,4.0,1.0,0.0,3,1.0,18,156,5,1,19,0
35735,14.0,0.0,2.0,7.0,1.0,3,0.0,14,0,0,0,0,0
35736,14.0,1.0,4.0,1.0,0.0,2,0.0,12,0,0,0,0,0
35737,27.5,1.0,2.0,5.0,0.0,1,1.0,15,20,6,1,24,3
35738,21.0,1.0,4.0,1.0,0.0,1,1.0,0,312,9,1,15,364
35739,17.0,1.0,4.0,1.0,0.0,2,1.0,17,2,3,1,17,20
35740,27.5,0.0,4.0,1.0,0.0,1,1.0,0,0,0,1,20,0
35741,57.5,1.0,4.0,1.0,0.0,1,1.0,18,260,2,1,13,0
35742,15.0,1.0,2.0,1.0,0.0,1,0.0,14,0,0,0,0,0
35743,57.5,0.0,1.0,1.0,1.0,1,1.0,24,156,2,1,17,0
35744,18.0,1.0,3.0,1.0,1.0,2,1.0,17,0,0,0,0,0
35745,42.5,1.0,2.0,1.0,1.0,1,1.0,21,0,0,1,15,0
35746,27.5,0.0,3.0,1.0,0.0,3,1.0,0,156,4,1,16,312
35747,22.5,0.0,2.0,1.0,0.0,2,1.0,15,0,0,1,16,0
35748,14.0,1.0,4.0,1.0,0.0,2,0.0,16,0,0,0,0,0
35749,57.5,0.0,4.0,1.0,0.0,1,1.0,22,300,1,1,16,0
35750,70.0,1.0,3.0,1.0,0.0,2,1.0,17,52,1,1,18,0
35751,12.0,1.0,4.0,1.0,0.0,3,0.0,21,0,0,0,0,0
35752,57.5,0.0,2.0,1.0,0.0,1,1.0,20,0,0,0,0,0
35753,27.5,1.0,2.0,1.0,0.0,3,1.0,17,16,1,0,0,0
35754,18.0,1.0,2.0,1.0,1.0,2,1.0,18,0,0,1,11,260
35755,17.0,1.0,2.0,3.0,0.0,1,1.0,15,10,0,0,0,0
35756,42.5,1.0,2.0,3.0,1.0,2,1.0,0,60,0,0,0,0
35757,12.0,1.0,2.0,7.0,0.0,1,0.0,0,0,0,0,0,0
35758,42.5,0.0,2.0,7.0,0.0,1,0.0,19,0,0,0,0,0
35759,14.0,0.0,1.0,7.0,1.0,1,1.0,18,36,0,1,11,60
35760,12.0,1.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
35761,57.5,1.0,3.0,1.0,0.0,1,0.0,24,0,0,0,0,0
35762,16.0,1.0,2.0,7.0,0.0,2,0.0,0,0,0,0,0,0
35763,14.0,0.0,1.0,7.0,1.0,1,0.0,0,0,0,0,0,0
35764,32.5,1.0,1.0,2.0,0.0,2,1.0,0,0,0,0,0,0
35765,22.5,1.0,3.0,1.0,0.0,3,1.0,0,52,0,1,15,0
35766,32.5,0.0,4.0,1.0,0.0,1,1.0,19,156,2,1,18,0
35767,14.0,0.0,3.0,1.0,1.0,1,0.0,18,0,0,0,0,0
35768,42.5,1.0,2.0,6.0,1.0,2,1.0,17,120,3,1,11,3
