,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month
49148,42.5,1,2,7,0,1.0,1,1,10,48,6,0,0,0,0,0
49149,16.0,1,2,7,1,1.0,99,0,13,0,0,0,0,0,0,0
49150,16.0,0,3,1,0,1.0,99,1,0,12,NaN,1,16,1,0,0
49151,42.5,1,4,1,0,3.0,1,1,15,0,0,1,22,0,0,0
49152,70.0,0,1,7,1,3.0,4,0,18,0,0,0,0,0,0,0
49153,16.0,1,4,1,0,1.0,99,0,17,0,0,0,0,0,0,0
49154,27.5,0,3,1,0,1.0,1,1,0,52,1,0,0,0,0,0
49155,42.5,1,2,1,0,1.0,1,1,16,0,0,1,30,0,1,0
49156,16.0,0,3,1,0,1.0,99,0,17,0,0,1,16,2,0,0
49157,15.0,1,4,2,0,1.0,99,0,16,0,0,0,0,0,0,0
49158,27.5,1,3,1,0,2.0,2,1,17,52,4,1,19,0,0,0
49159,14.0,1,2,3,1,1.0,99,0,16,0,0,0,0,0,0,0
49160,22.5,1,2,6,1,1.0,1,1,14,84,0,1,13,312,1,2
49161,24.5,1,1,6,0,1.0,1,1,15,52,2,1,14,364,1,0
49162,24.5,1,4,2,0,1.0,1,1,14,52,2,0,0,0,0,0
49163,22.5,0,1,6,0,3.0,2,1,18,156,5,1,14,364,1,0
49164,16.0,1,2,7,0,3.0,99,1,19,10,2,1,13,347,0,0
49165,15.0,0,1,7,0,3.0,99,1,0,19,1,1,13,1,0,0
49166,57.5,1,3,7,0,3.0,1,1,0,0,0,1,18,0,0,0
49167,42.5,0,2,7,0,1.0,4,0,17,0,0,0,0,0,0,0
49168,19.0,1,2,1,1,1.0,2,1,14,72,2,1,15,52,1,0
49169,70.0,1,4,1,0,1.0,4,1,21,364,7,0,0,0,0,0
49170,57.5,0,4,1,0,1.0,4,1,16,30,1,1,17,0,0,0
49171,27.5,0,3,1,0,1.0,4,0,0,0,0,0,0,0,0,0
49172,42.5,0,1,5,0,1.0,4,0,21,0,0,0,0,0,0,0
49173,18.0,1,2,7,0,1.0,2,0,0,0,0,0,0,0,0,0
49174,42.5,1,3,1,0,1.0,1,1,18,52,2,1,18,0,0,0
49175,57.5,0,2,1,0,1.0,2,1,21,104,2,1,14,260,0,0
49176,20.0,0,2,1,0,2.0,4,1,16,24,10,1,14,156,1,0
49177,12.0,1,2,7,1,1.0,99,0,0,0,0,0,0,0,0,0
49178,22.5,0,1,1,1,2.0,4,1,16,5,0,1,17,364,0,0
49179,42.5,1,4,1,0,2.0,1,1,17,104,3,0,0,0,0,0
49180,42.5,0,2,1,1,1.0,1,1,18,24,2,1,18,0,0,0
49181,57.5,0,4,1,0,1.0,4,1,0,364,1,0,0,0,0,0
49182,57.5,1,1,2,0,2.0,1,1,0,276,4,1,15,1,0,0
49183,27.5,0,2,1,0,1.0,1,1,12,341,2,0,0,0,0,0
49184,13.0,1,2,2,0,3.0,99,0,13,0,0,0,0,0,0,0
49185,57.5,0,3,2,0,1.0,1,1,17,20,2,1,17,0,1,0
49186,14.0,1,3,1,0,2.0,99,0,0,0,0,0,0,0,0,0
49187,20.0,0,2,2,1,2.0,2,1,16,12,2,1,18,3,0,0
49188,17.0,0,1,1,1,2.0,99,0,0,0,0,0,0,0,0,0
49189,19.0,1,2,1,0,1.0,2,0,21,0,0,0,0,0,0,0
49190,27.5,0,2,1,0,1.0,1,1,21,156,2,1,16,0,0,0
49191,14.0,0,2,1,1,2.0,99,1,18,0,0,1,NaN,NaN,0,0
49192,42.5,1,3,1,1,1.0,1,1,12,6,3,1,28,0,0,0
49193,24.5,0,4,1,0,1.0,4,0,0,0,0,0,0,0,0,0
49194,22.5,1,1,7,1,3.0,3,0,21,0,0,0,0,0,0,0
49195,16.0,1,4,1,0,1.0,99,0,20,0,0,0,0,0,0,0
49196,14.0,0,4,1,0,2.0,99,0,16,0,0,0,0,0,0,0
49197,27.5,0,3,7,0,2.0,1,1,18,8,4,0,0,0,0,0
49198,42.5,0,4,2,0,2.0,1,0,0,0,0,0,0,0,0,0
49199,42.5,0,3,6,0,1.0,1,1,16,3,0,0,0,0,0,0
49200,57.5,1,1,1,0,3.0,4,1,14,364,5,1,16,0,0,0
49201,15.0,0,4,2,0,2.0,99,0,16,0,0,0,0,0,0,0
49202,57.5,1,4,1,0,2.0,1,1,0,52,1,1,14,0,0,0
49203,42.5,1,4,1,0,2.0,1,1,0,52,5,1,19,0,0,0
49204,17.0,0,2,7,0,2.0,99,0,16,0,0,0,0,0,0,0
49205,32.5,0,1,1,0,2.0,3,1,15,24,3,1,15,0,1,0
49206,13.0,0,1,2,1,2.0,99,0,0,0,0,0,0,0,0,0
49207,13.0,1,1,2,1,1.0,99,1,16,0,0,0,0,0,0,0
49208,24.5,1,2,2,1,2.0,1,1,0,36,3,1,23,104,0,0
49209,42.5,0,2,1,1,2.0,1,1,21,10,0,1,15,0,0,0
49210,57.5,0,1,2,1,2.0,4,1,21,1,0,1,8,0,1,0
49211,19.0,1,1,2,1,2.0,3,0,0,0,0,0,0,0,0,0
49212,22.5,1,1,1,0,1.0,2,1,16,52,5,0,0,0,0,0
49213,27.5,1,3,5,0,2.0,1,1,18,0,0,0,0,0,0,0
49214,70.0,0,4,1,0,1.0,4,1,0,156,1,0,0,0,0,0
49215,13.0,0,2,7,1,3.0,99,0,0,0,0,0,0,0,0,0
49216,42.5,0,4,1,0,1.0,2,1,18,80,1,1,18,0,0,0
49217,14.0,0,2,1,0,2.0,99,0,21,0,0,0,0,0,0,0
49218,32.5,0,4,1,0,2.0,1,1,16,60,2,1,21,0,0,0
49219,42.5,1,4,1,0,1.0,1,1,14,3,0,1,16,48,1,15
49220,32.5,0,4,7,0,2.0,4,1,18,96,1,0,0,0,0,0
49221,70.0,0,1,1,0,1.0,4,1,16,0,0,0,0,0,0,0
49222,13.0,1,2,6,1,1.0,99,1,0,1,NaN,0,0,0,0,0
49223,42.5,1,2,2,0,2.0,1,0,20,0,0,0,0,0,0,0
49224,17.0,0,2,1,1,1.0,99,0,17,0,0,1,15,0,0,0
49225,42.5,1,2,6,0,3.0,1,1,16,10,0,1,17,0,0,0
49226,42.5,1,1,7,0,2.0,1,1,17,48,2,0,0,0,0,0
49227,42.5,0,1,3,1,2.0,1,1,15,10,1,1,16,0,0,0
49228,27.5,1,2,2,0,3.0,1,1,0,52,1,0,0,0,0,0
49229,27.5,1,3,1,0,2.0,1,1,17,52,2,1,25,0,1,0
49230,42.5,1,4,5,0,3.0,1,1,21,24,2,0,0,0,0,0
49231,22.5,0,4,1,0,1.0,1,1,25,36,1,0,0,0,0,0
49232,14.0,0,4,7,0,2.0,99,0,14,0,0,0,0,0,1,4
49233,32.5,1,2,1,0,3.0,3,1,0,14,1,1,19,0,0,0
49234,20.0,1,1,1,0,2.0,4,1,18,120,5,0,0,0,0,0
49235,22.5,1,2,1,1,1.0,4,0,20,0,0,0,0,0,0,0
49236,22.5,0,1,7,1,1.0,4,0,17,0,0,0,0,0,0,0
49237,32.5,1,1,7,0,1.0,1,1,0,12,0,0,0,0,1,0
49238,16.0,1,2,7,1,2.0,99,0,15,0,0,0,0,0,0,0
49239,42.5,0,4,5,0,1.0,1,0,14,0,0,0,0,0,0,0
49240,22.5,0,4,1,0,3.0,4,1,12,7,0,1,14,0,0,0
49241,21.0,0,2,2,1,3.0,4,1,0,NaN,NaN,0,0,0,0,0
49242,15.0,0,1,1,1,1.0,99,0,16,0,0,0,0,0,0,0
49243,18.0,0,1,3,0,2.0,1,1,0,345,5,1,10,350,0,0
49244,17.0,1,3,1,0,3.0,99,0,15,0,0,0,0,0,0,0
49245,17.0,0,1,6,0,2.0,99,0,21,0,0,0,0,0,0,0
49246,42.5,1,1,1,0,2.0,4,0,20,0,0,1,30,0,0,0
49247,70.0,1,2,1,0,2.0,4,1,16,0,0,1,23,0,0,0
49248,18.0,0,4,6,0,2.0,2,1,0,52,5,1,15,104,1,0
49249,19.0,0,1,7,0,3.0,2,1,14,1,3,1,14,1,0,0
49250,17.0,1,2,1,1,1.0,99,0,21,0,0,0,0,0,0,0
49251,24.5,1,4,1,0,1.0,1,1,18,60,2,0,0,0,0,0
49252,42.5,1,2,1,0,1.0,1,1,16,0,0,1,14,0,1,0
49253,13.0,1,1,2,1,2.0,99,0,11,0,0,0,0,0,0,0
49254,70.0,0,4,1,0,1.0,1,1,15,36,1,1,18,0,0,0
49255,70.0,1,3,1,0,2.0,4,1,16,156,1,0,0,0,0,0
49256,42.5,1,2,7,1,2.0,1,1,0,52,4,0,0,0,0,0
49257,42.5,0,4,1,0,1.0,1,1,0,48,1,1,19,0,0,0
49258,42.5,0,4,1,0,1.0,1,1,16,240,6,0,0,0,0,0
49259,27.5,0,1,3,1,1.0,4,0,12,0,0,0,0,0,0,0
49260,21.0,1,1,1,0,1.0,2,0,11,0,0,0,0,0,0,0
49261,57.5,1,2,7,0,2.0,3,1,7,0,0,0,0,0,0,0
49262,15.0,1,2,1,0,1.0,99,1,12,5,0,1,15,3,0,0
49263,27.5,0,2,2,0,3.0,1,0,16,0,0,0,0,0,0,0
49264,17.0,0,2,1,0,1.0,99,1,21,1,0,0,0,0,0,0
49265,42.5,0,1,2,1,2.0,4,1,21,84,NaN,1,18,12,0,0
49266,19.0,1,4,1,0,1.0,4,1,14,0,0,1,16,104,0,0
49267,18.0,1,3,1,0,2.0,1,1,0,36,0,1,16,364,1,3
49268,19.0,1,1,1,0,2.0,2,1,19,156,8,1,15,364,0,0
49269,42.5,0,4,1,0,1.0,1,1,0,12,0,1,19,156,1,0
49270,57.5,1,2,1,0,1.0,1,1,17,208,6,1,15,0,0,0
49271,27.5,1,2,5,0,3.0,2,1,0,60,3,0,0,0,0,0
49272,22.5,0,2,7,0,3.0,1,1,17,13,4,0,0,0,0,0
49273,42.5,0,1,2,1,1.0,1,1,16,4,0,0,0,0,0,0
49274,42.5,0,3,1,0,1.0,1,1,16,104,NaN,0,0,0,0,0
49275,42.5,1,4,1,0,2.0,1,1,0,156,3,0,0,0,0,0
49276,42.5,1,2,1,1,2.0,4,1,12,300,2,0,0,0,0,0
49277,70.0,1,2,1,0,1.0,2,1,24,12,1,0,0,0,0,0
49278,14.0,1,3,2,0,1.0,99,0,20,0,0,0,0,0,0,0
49279,21.0,1,1,1,0,2.0,2,1,13,20,2,0,0,0,0,0
49280,24.5,0,1,2,1,3.0,3,1,18,12,0,1,21,20,0,0
49281,21.0,0,1,1,0,1.0,1,1,0,180,3,0,0,0,0,0
49282,17.0,0,4,1,0,3.0,99,0,22,0,0,0,0,0,0,0
49283,22.5,0,1,1,0,3.0,1,1,21,36,5,1,21,0,0,0
49284,42.5,0,2,2,1,1.0,1,1,18,3,0,1,30,0,0,0
49285,70.0,1,4,1,0,3.0,4,1,16,312,3,1,23,0,0,0
49286,14.0,0,3,1,0,3.0,99,1,21,1,0,0,0,0,0,0
49287,16.0,0,2,7,0,3.0,99,0,14,0,0,0,0,0,0,0
49288,20.0,0,1,7,0,3.0,4,1,15,52,2,1,16,0,0,0
49289,12.0,1,1,7,1,3.0,99,0,16,0,0,0,0,0,0,0
49290,22.5,0,1,1,1,1.0,1,1,17,40,0,0,0,0,0,0
49291,18.0,1,1,2,1,2.0,3,1,15,0,0,0,0,0,0,0
49292,32.5,0,4,1,0,1.0,1,1,16,2,0,0,0,0,0,0
49293,42.5,0,1,2,1,1.0,1,0,15,0,0,0,0,0,0,0
49294,57.5,0,2,1,1,3.0,1,1,0,10,0,0,0,0,0,0
49295,17.0,0,1,2,1,1.0,99,1,18,0,0,0,0,0,0,0
49296,18.0,0,2,1,1,1.0,2,0,0,0,0,0,0,0,0,0
49297,42.5,0,2,7,1,1.0,2,1,21,20,0,0,0,0,0,0
49298,20.0,0,1,7,0,2.0,1,1,0,156,6,1,18,24,0,0
49299,24.5,1,1,2,0,3.0,4,1,21,12,0,1,16,0,0,0
49300,57.5,0,2,1,0,3.0,4,1,15,0,0,1,16,0,0,0
49301,14.0,1,4,1,0,2.0,99,0,21,0,0,0,0,0,0,0
49302,57.5,1,2,6,0,1.0,1,1,21,0,0,1,18,0,0,0
49303,16.0,0,1,2,1,2.0,99,0,16,0,0,0,0,0,0,0
49304,57.5,0,2,1,0,2.0,4,1,14,1,NaN,0,0,0,0,0
49305,27.5,0,1,2,1,3.0,1,1,16,24,0,0,0,0,0,0
49306,21.0,0,2,1,1,3.0,2,1,18,52,2,0,0,0,0,0
49307,42.5,0,4,1,0,2.0,1,1,13,156,2,1,14,6,0,0
49308,18.0,1,4,1,0,1.0,4,1,14,60,4,1,13,72,0,0
49309,12.0,1,4,5,0,3.0,99,0,NaN,0,0,0,0,0,0,0
49310,12.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
49311,14.0,1,1,7,1,2.0,99,1,21,NaN,NaN,0,0,0,1,0
49312,32.5,0,4,1,0,1.0,1,1,0,156,3,1,12,3,1,0
49313,57.5,0,2,2,0,1.0,1,1,11,Not sure,0,0,0,0,0,0
49314,16.0,1,1,2,1,3.0,99,0,16,0,0,1,12,Not sure,0,0
49315,21.0,0,2,7,0,2.0,2,1,12,36,10,1,14,312,1,0
49316,17.0,1,4,1,0,2.0,99,1,19,70,12,0,0,0,0,0
49317,14.0,0,4,1,0,3.0,99,0,0,0,0,0,0,0,NaN,NaN
49318,12.0,1,2,1,0,1.0,99,0,0,0,0,0,0,0,NaN,NaN
49319,24.5,0,2,7,1,3.0,1,1,16,48,2,1,18,0,0,0
49320,15.0,1,2,7,1,2.0,99,1,18,0,0,0,0,0,0,0
49321,18.0,1,4,1,0,2.0,2,1,19,144,10,1,17,260,0,0
49322,17.0,0,4,1,0,1.0,99,1,18,0,0,1,14,0,0,0
49323,22.5,0,2,5,0,2.0,3,1,24,8,1,1,19,1,0,0
49324,27.5,0,2,1,0,1.0,1,1,17,104,2,0,0,0,0,0
49325,15.0,1,1,1,1,1.0,99,1,NaN,0,0,0,0,0,0,0
49326,17.0,1,4,7,1,1.0,99,0,0,0,0,0,0,0,0,0
49327,24.5,1,1,2,0,2.0,1,1,16,208,NaN,1,16,3,0,0
49328,17.0,0,1,7,1,2.0,99,1,21,4,1,1,17,2,0,0
49329,17.0,0,4,1,0,1.0,99,0,20,0,0,0,0,0,0,0
49330,16.0,1,1,6,1,3.0,99,1,14,0,0,0,0,0,0,0
49331,57.5,0,4,1,0,3.0,1,1,0,260,1,1,21,0,0,0
49332,27.5,0,1,2,1,2.0,4,1,14,156,0,0,0,0,0,0
49333,42.5,0,4,2,0,2.0,1,1,18,10,1,0,0,0,0,0
49334,27.5,1,2,2,0,1.0,1,1,10,0,0,0,0,0,0,0
49335,32.5,1,4,5,0,1.0,1,1,16,30,NaN,1,18,0,0,0
49336,42.5,0,3,1,0,1.0,3,1,25,12,0,1,18,0,0,0
49337,57.5,1,2,1,0,2.0,1,1,18,30,3,1,30,0,1,0
49338,13.0,1,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0
49339,16.0,1,4,1,0,1.0,99,0,18,0,0,0,0,0,0,0
49340,42.5,0,4,1,0,3.0,1,1,9,6,2,0,0,0,0,0
49341,42.5,1,4,1,0,1.0,1,1,21,10,1,0,0,0,0,0
49342,14.0,1,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0
49343,24.5,1,2,7,1,2.0,2,1,15,156,6,1,15,0,0,0
49344,20.0,0,3,7,0,2.0,1,1,17,144,NaN,0,0,0,0,0
49345,20.0,0,3,7,0,1.0,4,1,14,0,0,1,14,1,0,0
49346,57.5,1,4,1,0,1.0,1,1,18,72,1,0,0,0,0,0
49347,42.5,1,2,7,0,3.0,1,1,13,52,0,0,0,0,0,0
49348,15.0,0,4,1,0,3.0,99,1,15,36,0,1,14,32,0,0
49349,16.0,0,2,7,0,1.0,99,1,17,15,5,1,13,312,1,3
49350,70.0,1,3,1,1,1.0,4,1,21,0,0,0,0,0,0,0
49351,42.5,1,3,1,0,2.0,1,1,0,7,NaN,0,0,0,0,0
49352,20.0,1,2,5,0,2.0,1,0,0,0,0,0,0,0,0,0
49353,24.5,0,1,2,1,3.0,4,0,14,0,0,1,18,5,0,0
49354,42.5,1,4,1,0,3.0,1,1,14,156,2,1,22,0,0,0
49355,22.5,1,2,1,0,2.0,1,1,15,104,3,1,16,48,0,0
49356,15.0,1,4,1,0,2.0,99,0,18,0,0,0,0,0,0,0
49357,18.0,0,4,1,0,1.0,4,1,12,7,2,0,0,0,0,0
49358,15.0,0,4,1,0,1.0,99,0,19,0,0,0,0,0,0,0
49359,42.5,1,2,7,1,3.0,1,1,19,24,1,0,0,0,0,0
49360,42.5,0,4,1,0,1.0,1,1,0,156,3,1,15,364,1,0
49361,12.0,1,3,1,0,2.0,99,0,12,0,0,0,0,0,0,0
49362,32.5,0,4,1,0,2.0,1,1,17,156,2,1,27,0,0,0
49363,27.5,0,1,2,1,2.0,2,1,21,48,10,1,16,360,0,0
49364,24.5,0,2,7,0,2.0,1,1,18,24,NaN,0,0,0,0,0
49365,70.0,0,2,1,0,2.0,4,1,18,0,0,0,0,0,0,0
49366,27.5,0,2,1,1,3.0,1,1,20,48,0,0,0,0,0,0
49367,42.5,1,3,1,0,2.0,2,1,23,208,1,1,30,0,1,7
49368,21.0,1,4,1,0,2.0,2,1,17,156,4,1,17,104,0,0
49369,15.0,0,1,6,1,1.0,99,0,0,0,0,0,0,0,0,0
49370,42.5,0,4,1,0,1.0,1,1,21,0,0,0,0,0,0,0
49371,42.5,0,2,1,0,1.0,4,1,12,36,2,0,0,0,0,0
49372,32.5,1,4,2,0,1.0,1,0,16,0,0,0,0,0,0,0
49373,21.0,1,2,2,0,1.0,1,1,0,24,2,1,16,0,0,0
49374,22.5,0,1,1,0,1.0,4,1,15,104,3,1,20,10,0,0
49375,42.5,0,4,1,0,1.0,1,1,21,15,0,1,14,0,0,0
49376,42.5,0,3,1,0,3.0,1,1,0,0,0,0,0,0,0,0
49377,57.5,0,4,1,0,1.0,2,1,14,52,1,0,0,0,0,0
49378,18.0,1,4,7,0,2.0,2,1,19,3,2,0,0,0,0,0
49379,24.5,0,4,4,0,2.0,4,1,0,48,1,1,17,0,0,0
49380,57.5,1,2,2,1,3.0,4,1,0,24,2,1,16,5,0,0
49381,12.0,1,3,1,0,2.0,99,0,17,0,0,0,0,0,0,0
49382,21.0,1,3,1,0,2.0,2,1,19,10,Not sure,0,0,0,0,0
49383,42.5,1,2,1,0,2.0,1,1,13,104,NaN,0,0,0,0,0
49384,42.5,1,4,1,0,2.0,1,1,21,52,1,0,0,0,0,0
49385,22.5,1,2,1,0,1.0,1,1,14,104,1,0,0,0,0,0
49386,19.0,1,4,1,0,1.0,2,1,0,350,8,1,14,365,1,0
49387,27.5,0,4,1,0,1.0,1,1,0,168,2,1,24,0,1,0
49388,42.5,0,3,2,0,1.0,1,1,22,72,1,0,0,0,0,0
49389,32.5,0,3,1,0,1.0,1,1,17,60,0,0,0,0,0,0
49390,19.0,1,2,7,0,2.0,1,1,9,48,3,1,17,10,0,0
49391,57.5,1,1,1,0,1.0,4,1,18,0,0,1,15,0,0,0
49392,42.5,0,4,1,0,2.0,2,1,0,12,0,1,18,0,0,0
49393,16.0,1,4,3,0,3.0,99,1,21,52,NaN,1,14,362,1,Not sure
49394,32.5,0,4,5,0,1.0,1,1,0,0,0,0,0,0,0,0
49395,19.0,0,4,1,0,2.0,2,1,16,10,5,0,0,0,0,0
49396,57.5,1,4,1,0,3.0,4,1,21,2,0,1,20,0,0,0
49397,16.0,0,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
49398,42.5,0,4,1,0,2.0,1,1,22,24,2,0,0,0,0,0
49399,20.0,0,2,2,0,2.0,2,1,16,36,0,0,0,0,0,0
49400,27.5,0,3,7,0,3.0,1,1,13,104,4,1,19,0,0,0
49401,19.0,1,2,7,1,3.0,1,1,14,24,1,1,17,0,1,0
49402,14.0,0,4,1,0,2.0,99,1,15,NaN,NaN,0,0,0,0,0
49403,18.0,0,4,2,0,3.0,3,0,14,0,0,0,0,0,1,0
49404,57.5,0,4,1,0,2.0,1,1,16,0,0,1,15,0,0,0
49405,16.0,1,4,3,0,3.0,99,0,0,0,0,0,0,0,0,0
49406,15.0,1,2,1,1,1.0,99,1,14,2,0,0,0,0,0,0
49407,57.5,0,1,2,1,3.0,4,0,21,0,0,0,0,0,0,0
49408,22.5,0,2,2,0,2.0,2,1,13,24,1,1,15,156,0,0
49409,57.5,1,4,1,0,1.0,1,1,17,144,3,0,0,0,0,0
49410,19.0,0,2,6,1,1.0,2,1,0,12,0,1,13,312,0,0
49411,57.5,0,1,1,1,1.0,4,0,21,0,0,0,0,0,0,0
49412,20.0,0,1,7,0,2.0,1,0,21,0,0,0,0,0,0,0
49413,22.5,0,2,5,0,1.0,4,0,20,0,0,0,0,0,0,0
49414,57.5,0,1,2,0,2.0,4,0,0,0,0,0,0,0,0,0
49415,14.0,1,3,1,0,1.0,99,0,10,0,0,0,0,0,0,0
49416,14.0,0,1,2,1,2.0,99,0,20,0,0,0,0,0,0,0
49417,18.0,1,4,1,0,2.0,3,1,11,6,NaN,1,18,8,0,0
49418,21.0,1,1,1,0,2.0,4,1,16,104,3,1,9,0,0,0
49419,57.5,1,2,7,0,2.0,4,1,21,180,3,1,13,0,1,0
49420,21.0,1,1,1,0,1.0,1,1,25,22,2,0,0,0,0,0
49421,70.0,0,2,1,0,2.0,2,1,NaN,0,0,0,0,0,0,0
49422,32.5,0,1,2,1,1.0,3,1,0,24,1,1,21,0,0,0
49423,21.0,0,2,1,0,1.0,2,1,16,84,2,1,18,0,0,0
49424,16.0,0,4,4,0,1.0,99,1,0,3,0,1,14,3,0,0
49425,42.5,1,4,1,0,2.0,4,1,18,12,3,1,15,0,1,0
49426,57.5,1,4,2,0,1.0,1,1,16,15,1,0,0,0,0,0
49427,13.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0
49428,17.0,0,2,7,0,3.0,99,1,18,2,NaN,1,NaN,NaN,0,0
49429,22.5,0,4,1,0,1.0,1,1,18,52,3,0,0,0,0,0
49430,16.0,1,1,2,0,2.0,99,0,0,0,0,0,0,0,0,0
49431,70.0,1,3,1,1,1.0,4,0,0,0,0,0,0,0,0,0
49432,17.0,1,1,7,1,2.0,99,0,0,0,0,0,0,0,0,0
49433,42.5,1,1,7,0,2.0,4,1,0,12,4,0,0,0,0,0
49434,42.5,0,2,7,0,2.0,2,0,0,0,0,0,0,0,0,0
49435,17.0,1,1,2,1,2.0,99,0,15,0,0,1,16,2,0,0
49436,70.0,1,3,6,1,3.0,4,1,18,0,0,0,0,0,0,0
49437,70.0,0,2,1,0,1.0,4,0,19,0,0,0,0,0,0,0
49438,14.0,1,4,1,0,2.0,99,1,16,0,0,0,0,0,0,0
49439,42.5,0,2,1,0,1.0,2,1,18,0,0,0,0,0,0,0
49440,42.5,0,2,2,1,1.0,4,1,20,72,NaN,0,0,0,0,0
49441,57.5,1,4,1,0,1.0,1,1,17,156,5,1,15,0,0,0
49442,42.5,0,4,1,0,2.0,1,1,15,12,0,1,18,0,0,0
49443,17.0,1,1,2,1,1.0,99,0,0,0,0,1,13,0,0,0
49444,57.5,0,2,2,1,3.0,2,1,18,3,0,0,0,0,0,0
49445,42.5,0,1,3,1,2.0,3,1,0,0,0,1,9,0,0,0
49446,16.0,0,2,1,0,1.0,99,0,16,0,0,0,0,0,1,0
49447,27.5,1,3,1,0,2.0,1,1,21,180,2,1,16,5,0,0
49448,24.5,0,3,7,0,2.0,2,0,0,0,0,0,0,0,0,0
49449,27.5,0,3,1,0,2.0,1,1,14,24,1,0,0,0,0,0
49450,12.0,1,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0
49451,42.5,1,1,1,1,3.0,3,1,12,104,2,1,16,0,0,0
49452,57.5,0,2,7,1,2.0,4,1,15,12,2,1,11,0,0,0
49453,13.0,1,4,5,0,2.0,99,0,0,0,0,0,0,0,0,0
49454,70.0,1,2,1,0,1.0,4,1,0,0,0,1,19,0,0,0
49455,13.0,0,3,1,0,1.0,99,0,18,0,0,0,0,0,0,0
49456,18.0,0,1,1,1,1.0,2,1,21,52,2,1,16,3,0,0
49457,32.5,0,4,1,0,1.0,1,1,10,52,0,1,20,12,0,0
49458,17.0,1,4,1,0,2.0,99,0,13,0,0,0,0,0,0,0
49459,42.5,1,4,7,0,1.0,1,0,20,0,0,0,0,0,0,0
49460,57.5,0,2,1,0,2.0,4,1,0,0,0,1,18,3,1,1
49461,27.5,0,3,6,0,3.0,1,1,13,52,1,0,0,0,0,0
49462,32.5,1,4,1,0,2.0,1,1,16,156,2,1,22,0,0,0
49463,27.5,1,4,1,0,1.0,1,1,16,24,8,0,0,0,0,0
49464,32.5,0,2,1,1,3.0,1,1,0,104,8,1,15,72,0,0
49465,70.0,1,1,1,1,3.0,4,0,16,0,0,0,0,0,NaN,NaN
49466,70.0,0,1,1,1,2.0,4,0,15,0,0,0,0,0,0,0
49467,42.5,0,2,1,0,3.0,4,1,17,5,0,0,0,0,0,0
49468,14.0,1,3,3,1,2.0,99,0,21,0,0,0,0,0,0,0
49469,70.0,0,2,1,0,2.0,4,1,0,0,0,0,0,0,0,0
49470,27.5,0,4,1,0,3.0,4,1,14,208,2,1,26,1,0,0
49471,12.0,0,2,1,1,1.0,99,0,0,0,0,0,0,0,0,0
49472,42.5,0,3,1,1,2.0,1,1,0,20,0,1,18,0,0,0
49473,14.0,1,3,1,0,2.0,99,0,0,0,0,0,0,0,0,0
49474,27.5,1,4,1,0,1.0,1,1,14,104,3,0,0,0,0,0
49475,19.0,1,2,2,1,3.0,2,1,16,60,0,1,15,1,0,0
49476,14.0,0,2,1,0,1.0,99,0,19,0,0,0,0,0,0,0
49477,16.0,1,4,1,0,1.0,99,1,20,348,5,1,14,208,1,0
49478,20.0,0,2,7,0,3.0,4,1,12,0,0,0,0,0,0,0
49479,42.5,0,4,1,0,2.0,4,1,0,4,0,1,11,0,0,0
49480,14.0,0,2,1,0,2.0,99,0,0,0,0,0,0,0,0,0
49481,42.5,1,2,1,0,2.0,1,1,12,156,6,0,0,0,0,0
49482,42.5,0,4,1,0,2.0,1,1,14,36,1,0,0,0,0,0
49483,22.5,1,1,1,0,2.0,2,1,0,104,2,1,17,12,0,0
49484,42.5,0,2,6,0,2.0,1,1,16,67,0,1,22,0,0,0
49485,27.5,0,4,1,0,3.0,1,1,0,36,0,1,16,0,0,0
49486,21.0,1,1,2,0,3.0,4,0,12,0,0,0,0,0,0,0
49487,42.5,1,4,1,0,3.0,1,1,18,104,5,0,0,0,0,0
49488,17.0,1,4,1,0,2.0,99,0,23,0,0,0,0,0,0,0
49489,17.0,0,2,7,0,3.0,99,0,0,0,0,1,15,0,0,0
49490,14.0,0,1,1,1,2.0,99,0,0,0,0,0,0,0,0,0
49491,19.0,0,1,1,0,1.0,4,1,20,7,2,0,0,0,0,0
49492,15.0,1,4,1,0,2.0,99,0,17,0,0,0,0,0,0,0
49493,70.0,0,3,1,0,1.0,4,0,15,0,0,0,0,0,0,0
49494,42.5,0,4,1,0,2.0,4,1,14,156,1,0,0,0,0,0
49495,27.5,0,2,1,0,2.0,3,1,12,6,0,1,21,0,0,0
49496,22.5,1,1,5,0,1.0,2,0,15,0,0,0,0,0,0,0
49497,17.0,0,3,7,0,1.0,99,0,15,0,0,0,0,0,0,0
49498,14.0,0,3,7,1,2.0,99,0,0,0,0,0,0,0,0,0
49499,27.5,0,1,2,1,2.0,3,0,18,0,0,0,0,0,0,0
49500,22.5,1,4,1,0,2.0,4,0,16,0,0,0,0,0,0,0
49501,57.5,1,3,1,0,1.0,1,1,16,275,0,1,17,0,0,0
